name,version,directory,repository,summary,from package.json,from license,from readme
shelljs,0.8.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/shelljs,http://github.com/shelljs/shelljs,BSD;BSD-3-Clause,BSD-3-Clause,BSD,
signal-exit,3.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/signal-exit,https://github.com/tapjs/signal-exit,ISC,ISC,ISC,
simple-concat,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/simple-concat,http://github.com/feross/simple-concat,MIT,MIT,MIT,
simple-get,2.8.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/simple-get,http://github.com/feross/simple-get,MIT,MIT,MIT,
slash,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/slash,sindresorhus/slash,MIT,MIT,,MIT
smart-buffer,1.1.15,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/smart-buffer,https://github.com/JoshGlazebrook/smart-buffer,MIT,MIT,MIT,
snapdragon,0.8.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/snapdragon,jonschlinkert/snapdragon,MIT,MIT,MIT,
snapdragon-node,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/snapdragon-node,jonschlinkert/snapdragon-node,MIT,MIT,MIT,
snapdragon-util,3.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/snapdragon-util,jonschlinkert/snapdragon-util,MIT,MIT,MIT,
socket.io,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/socket.io,http://github.com/socketio/socket.io,MIT,MIT,MIT,
socket.io-adapter,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/socket.io-adapter,http://github.com/socketio/socket.io-adapter,MIT,MIT,MIT,MIT
socket.io-client,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/socket.io-client,https://github.com/Automattic/socket.io-client,MIT,MIT,MIT,
socket.io-parser,3.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/socket.io-parser,https://github.com/Automattic/socket.io-parser,MIT,MIT,MIT,MIT
sockjs-client,1.1.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sockjs-client,https://github.com/sockjs/sockjs-client,MIT,MIT,MIT,
socks,1.1.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/socks,https://github.com/JoshGlazebrook/socks,MIT,MIT,MIT,
socks-proxy-agent,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/socks-proxy-agent,http://github.com/TooTallNate/node-socks-proxy-agent,MIT,MIT,,MIT
sort-keys,1.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sort-keys,sindresorhus/sort-keys,MIT,MIT,MIT,MIT
source-list-map,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/source-list-map,https://github.com/webpack/source-list-map,MIT,MIT,,MIT
source-map,0.5.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-core/node_modules/source-map,(none),BSD-3-Clause,BSD-3-Clause,,
source-map,0.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/source-map,http://github.com/mozilla/source-map,BSD-3-Clause,BSD-3-Clause,,
source-map-resolve,0.5.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/source-map-resolve,lydell/source-map-resolve,MIT,MIT,MIT,
source-map-support,0.4.18,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/source-map-support,https://github.com/evanw/node-source-map-support,MIT,MIT,MIT,
source-map-url,0.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/source-map-url,lydell/source-map-url,MIT,MIT,MIT,MIT
spark-md5,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/spark-md5,git@github.com:satazor/js-spark-md5,WTFPL,WTFPL,WTFPL,
spawn-command,0.0.2-1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/spawn-command,https://github.com/mmalecki/spawn-command,MIT,MIT,,
spdx-correct,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/spdx-correct,jslicense/spdx-correct.js,Apache;Apache-2.0,Apache-2.0,Apache,
spdx-exceptions,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/spdx-exceptions,kemitchell/spdx-exceptions.json,CC-BY-3.0,CC-BY-3.0,,
spdx-expression-parse,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/spdx-expression-parse,jslicense/spdx-expression-parse.js,BSD;GPL;LGPL;MIT,MIT,MIT,BSD;GPL;LGPL;MIT
spdx-license-ids,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/spdx-license-ids,shinnn/spdx-license-ids,CC0-1.0,CC0-1.0,,
split-string,3.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/split-string,jonschlinkert/split-string,MIT,MIT,MIT,
sprintf-js,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sprintf-js,https://github.com/alexei/sprintf.js,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
sshpk,1.14.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sshpk,https://github.com/arekinath/node-sshpk,MIT,MIT,,
ssri,5.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ssri,https://github.com/zkat/ssri,ISC,ISC,ISC,
state-toggle,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/state-toggle,wooorm/state-toggle,MIT,MIT,MIT,
static-extend,0.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/static-extend,jonschlinkert/static-extend,MIT,MIT,MIT,
statuses,1.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/statuses,jshttp/statuses,MIT,MIT,MIT,
stream-browserify,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/stream-browserify,http://github.com/substack/stream-browserify,MIT,MIT,MIT,MIT
stream-each,1.2.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/stream-each,https://github.com/mafintosh/stream-each,MIT,MIT,MIT,MIT
stream-http,2.8.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/stream-http,http://github.com/jhiesey/stream-http,MIT,MIT,MIT,
stream-shift,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/stream-shift,https://github.com/mafintosh/stream-shift,MIT,MIT,MIT,MIT
strict-uri-encode,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/normalize-url/node_modules/strict-uri-encode,(none),MIT,MIT,MIT,MIT
string-width,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/string-width,sindresorhus/string-width,MIT,MIT,MIT,MIT
string-width,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/inquirer/node_modules/string-width,(none),MIT,MIT,MIT,MIT
string.prototype.matchall,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/string.prototype.matchall,https://github.com/ljharb/String.prototype.matchAll,MIT,MIT,MIT,
string.prototype.padend,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/string.prototype.padend,http://github.com/es-shims/String.prototype.padEnd,MIT,MIT,MIT,
string.prototype.padstart,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/string.prototype.padstart,http://github.com/es-shims/String.prototype.padStart,MIT,MIT,MIT,
string_decoder,0.10.31,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/pouchdb/node_modules/string_decoder,(none),MIT,MIT,,
string_decoder,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/string_decoder,http://github.com/nodejs/string_decoder,MIT,MIT,,
strip-ansi,3.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/strip-ansi,chalk/strip-ansi,MIT,MIT,MIT,MIT
strip-ansi,4.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/jest-junit/node_modules/strip-ansi,(none),MIT,MIT,MIT,MIT
strip-bom,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/strip-bom,sindresorhus/strip-bom,MIT,MIT,MIT,MIT
strip-eof,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/strip-eof,sindresorhus/strip-eof,MIT,MIT,MIT,MIT
strip-json-comments,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/strip-json-comments,sindresorhus/strip-json-comments,MIT,MIT,MIT,MIT
style-loader,0.20.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/@storybook/core/node_modules/style-loader,(none),MIT,MIT,,
sublevel-pouchdb,7.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sublevel-pouchdb,https://github.com/pouchdb/pouchdb,Apache;Apache-2.0,Apache-2.0,Apache,
supports-color,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-code-frame/node_modules/supports-color,(none),MIT,MIT,MIT,MIT
supports-color,3.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mocha-nightwatch/node_modules/supports-color,(none),MIT,MIT,MIT,MIT
supports-color,3.2.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/concurrently/node_modules/supports-color,(none),MIT,MIT,MIT,MIT
supports-color,4.5.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/webpack/node_modules/supports-color,(none),MIT,MIT,MIT,MIT
supports-color,5.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/supports-color,chalk/supports-color,MIT,MIT,MIT,MIT
svg-tag-names,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/svg-tag-names,https://github.com/wooorm/svg-tag-names,MIT,MIT,MIT,
svgo,0.7.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/svgo,http://github.com/svg/svgo,MIT,MIT,MIT,
symbol-observable,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/symbol-observable,blesh/symbol-observable,MIT,MIT,MIT,MIT
symbol.prototype.description,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/symbol.prototype.description,git@github.com:es-shims/Symbol.prototype.description,MIT,MIT,MIT,
tapable,0.2.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tapable,http://github.com/webpack/tapable,MIT,MIT,,
tar,4.4.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/tar,(none),ISC,ISC,ISC,
tar-fs,1.16.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tar-fs,https://github.com/mafintosh/tar-fs,MIT,MIT,MIT,MIT
tar-stream,1.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tar-stream,https://github.com/mafintosh/tar-stream,MIT,MIT,MIT,MIT
text-table,0.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/text-table,http://github.com/substack/text-table,MIT,MIT,MIT,MIT
through,2.3.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/through,https://github.com/dominictarr/through,MIT,MIT,MIT,MIT
through2,0.6.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/inline-process-browser/node_modules/through2,(none),MIT,MIT,MIT,MIT
through2,2.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/through2,https://github.com/rvagg/through2,MIT,MIT,MIT,MIT
thunkify,2.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/thunkify,visionmedia/node-thunkify,MIT,MIT,,MIT
time-stamp,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/time-stamp,jonschlinkert/time-stamp,MIT,MIT,MIT,
timers-browserify,2.0.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/timers-browserify,http://github.com/jryans/timers-browserify,MIT,MIT,,
tinycolor2,1.4.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tinycolor2,https://bgrins.github.com/TinyColor,MIT,MIT,,
tmp,0.0.33,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tmp,raszi/node-tmp,MIT,MIT,MIT,
to-array,0.1.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-array,http://github.com/Raynos/to-array,MIT,MIT,,MIT
to-arraybuffer,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-arraybuffer,http://github.com/jhiesey/to-arraybuffer,MIT,MIT,MIT,MIT
to-buffer,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-buffer,https://github.com/mafintosh/to-buffer,MIT,MIT,MIT,MIT
to-fast-properties,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-fast-properties,sindresorhus/to-fast-properties,MIT,MIT,MIT,MIT
to-object-path,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-object-path,jonschlinkert/to-object-path,MIT,MIT,MIT,MIT
to-regex,3.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-regex,jonschlinkert/to-regex,MIT,MIT,MIT,
to-regex-range,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/to-regex-range,micromatch/to-regex-range,MIT,MIT,MIT,
toposort,1.0.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/toposort,https://github.com/marcelklehr/toposort,MIT,MIT,MIT,MIT
tough-cookie,2.3.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tough-cookie,http://github.com/salesforce/tough-cookie,BSD-3-Clause;MPL,BSD-3-Clause,MPL,
tree-kill,1.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tree-kill,http://github.com/pkrumins/node-tree-kill,MIT,MIT,MIT,MIT
trim,0.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/trim,(none),MIT,,,MIT
trim-right,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/trim-right,sindresorhus/trim-right,MIT,MIT,MIT,MIT
trim-trailing-lines,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/trim-trailing-lines,wooorm/trim-trailing-lines,MIT,MIT,MIT,
trough,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/trough,wooorm/trough,MIT,MIT,MIT,
tty-browserify,0.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tty-browserify,http://github.com/substack/tty-browserify,MIT,MIT,MIT,
tunnel-agent,0.6.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tunnel-agent,https://github.com/mikeal/tunnel-agent,Apache;Apache-2.0,Apache-2.0,Apache,
tweetnacl,0.14.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/tweetnacl,https://github.com/dchest/tweetnacl-js,Unlicense,Unlicense,,
type-check,0.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/type-check,http://github.com/gkz/type-check,MIT,MIT,,MIT
type-detect,0.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/type-detect,git@github.com:chaijs/type-detect,MIT,MIT,,MIT
type-is,1.6.16,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/type-is,jshttp/type-is,MIT,MIT,MIT,
typedarray,0.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/typedarray,http://github.com/substack/typedarray,MIT,MIT,,MIT
ua-parser-js,0.7.18,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ua-parser-js,https://github.com/faisalman/ua-parser-js,(GPL-2.0 OR MIT);GPL;MIT,(GPL-2.0 OR MIT),,GPL;MIT
uglify-es,3.3.9,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/uglifyjs-webpack-plugin/node_modules/uglify-es,(none),BSD;BSD-2-Clause,BSD-2-Clause,BSD,
uglify-js,2.8.29,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/uglify-js,https://github.com/mishoo/UglifyJS2,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
uglify-js,3.3.28,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/html-minifier/node_modules/uglify-js,(none),BSD;BSD-2-Clause,BSD-2-Clause,BSD,
uglify-to-browserify,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/uglify-to-browserify,https://github.com/ForbesLindesay/uglify-to-browserify,MIT,MIT,,MIT
uglifyjs-webpack-plugin,0.4.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/webpack/node_modules/uglifyjs-webpack-plugin,(none),MIT,MIT,,
uglifyjs-webpack-plugin,1.2.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/uglifyjs-webpack-plugin,https://github.com/webpack-contrib/uglifyjs-webpack-plugin,MIT,MIT,,
ultron,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/engine.io/node_modules/ultron,(none),MIT,MIT,MIT,MIT
ultron,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ultron,https://github.com/unshiftio/ultron,MIT,MIT,MIT,MIT
unherit,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unherit,wooorm/unherit,MIT,MIT,MIT,
unified,6.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unified,unifiedjs/unified,MIT,MIT,MIT,
union-value,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/union-value,jonschlinkert/union-value,MIT,MIT,MIT,
uniq,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/uniq,http://github.com/mikolalysenko/uniq,MIT,MIT,MIT,MIT
uniqs,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/uniqs,http://github.com/fgnass/uniqs,MIT,MIT,,MIT
unique-filename,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unique-filename,https://github.com/iarna/unique-filename,ISC,ISC,,
unique-slug,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unique-slug,http://github.com/iarna/unique-slug,ISC,ISC,,
unist-util-is,2.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unist-util-is,syntax-tree/unist-util-is,MIT,MIT,MIT,
